999, 207689, 0, 0, 0
1999, 207898, 0, 0, 0
2999, 207671, 0, 0, 0
3999, 207776, 0, 0, 0
4999, 207979, 0, 0, 0
5999, 207967, 0, 0, 0
6999, 207609, 0, 0, 0
7999, 207881, 0, 0, 0
8999, 207803, 0, 0, 0
9999, 207848, 0, 0, 0
10999, 207707, 0, 0, 0
11999, 207978, 0, 0, 0
13000, 207669, 0, 0, 0
13999, 207669, 0, 0, 0
14999, 208053, 0, 0, 0
15999, 207817, 0, 0, 0
16999, 207884, 0, 0, 0
17999, 207691, 0, 0, 0
18999, 208118, 0, 0, 0
19999, 207812, 0, 0, 0
20999, 207964, 0, 0, 0
21999, 207801, 0, 0, 0
22999, 206533, 0, 0, 0
23999, 208154, 0, 0, 0
24999, 207949, 0, 0, 0
26000, 208171, 0, 0, 0
26999, 207760, 0, 0, 0
27999, 208065, 0, 0, 0
28999, 207973, 0, 0, 0
29999, 207903, 0, 0, 0
