999, 130832, 0, 0, 0
1999, 131018, 0, 0, 0
2999, 131082, 0, 0, 0
3999, 131176, 0, 0, 0
4999, 131119, 0, 0, 0
6000, 131108, 0, 0, 0
6999, 131254, 0, 0, 0
7999, 131024, 0, 0, 0
8999, 131161, 0, 0, 0
9999, 131205, 0, 0, 0
10999, 131185, 0, 0, 0
11999, 131214, 0, 0, 0
12999, 131220, 0, 0, 0
13999, 131119, 0, 0, 0
14999, 131268, 0, 0, 0
15999, 131410, 0, 0, 0
16999, 131430, 0, 0, 0
17999, 131318, 0, 0, 0
19000, 131388, 0, 0, 0
19999, 131149, 0, 0, 0
20999, 131157, 0, 0, 0
21999, 131070, 0, 0, 0
22999, 131179, 0, 0, 0
23999, 131126, 0, 0, 0
24999, 131216, 0, 0, 0
25999, 131215, 0, 0, 0
26999, 131001, 0, 0, 0
27999, 131144, 0, 0, 0
28999, 131145, 0, 0, 0
29999, 131108, 0, 0, 0
