999, 230213, 0, 0, 0
1999, 230102, 0, 0, 0
2999, 230016, 0, 0, 0
3999, 229979, 0, 0, 0
5000, 229995, 0, 0, 0
5999, 229983, 0, 0, 0
6999, 229871, 0, 0, 0
7999, 229882, 0, 0, 0
8999, 230203, 0, 0, 0
10000, 230140, 0, 0, 0
10999, 229956, 0, 0, 0
11999, 229730, 0, 0, 0
12999, 229664, 0, 0, 0
13999, 229600, 0, 0, 0
15000, 229121, 0, 0, 0
15999, 228996, 0, 0, 0
16999, 228897, 0, 0, 0
17999, 228831, 0, 0, 0
18999, 228879, 0, 0, 0
20000, 229510, 0, 0, 0
20999, 230042, 0, 0, 0
21999, 229835, 0, 0, 0
22999, 230048, 0, 0, 0
23999, 230080, 0, 0, 0
25000, 229772, 0, 0, 0
25999, 229221, 0, 0, 0
26999, 229102, 0, 0, 0
27999, 229608, 0, 0, 0
28999, 229563, 0, 0, 0
30000, 229638, 0, 0, 0
