999, 229154, 0, 0, 0
1999, 229408, 0, 0, 0
3000, 229632, 0, 0, 0
3999, 230085, 0, 0, 0
4999, 228196, 0, 0, 0
6000, 229910, 0, 0, 0
6999, 228838, 0, 0, 0
7999, 229929, 0, 0, 0
9000, 229843, 0, 0, 0
9999, 229413, 0, 0, 0
10999, 229436, 0, 0, 0
11999, 229573, 0, 0, 0
12999, 229994, 0, 0, 0
13999, 230042, 0, 0, 0
15000, 229825, 0, 0, 0
15999, 229923, 0, 0, 0
16999, 229675, 0, 0, 0
17999, 229968, 0, 0, 0
18999, 229459, 0, 0, 0
19999, 229747, 0, 0, 0
20999, 229857, 0, 0, 0
21999, 229802, 0, 0, 0
22999, 229625, 0, 0, 0
23999, 229930, 0, 0, 0
24999, 229787, 0, 0, 0
25999, 229662, 0, 0, 0
26999, 229252, 0, 0, 0
27999, 229826, 0, 0, 0
28999, 229663, 0, 0, 0
29999, 229023, 0, 0, 0
