999, 179225, 0, 0, 0
1999, 179450, 0, 0, 0
2999, 179558, 0, 0, 0
3999, 179536, 0, 0, 0
4999, 179756, 0, 0, 0
6000, 179408, 0, 0, 0
6999, 179838, 0, 0, 0
7999, 179756, 0, 0, 0
8999, 178960, 0, 0, 0
9999, 178260, 0, 0, 0
10999, 178262, 0, 0, 0
11999, 178143, 0, 0, 0
12999, 178310, 0, 0, 0
13999, 178398, 0, 0, 0
14999, 163843, 0, 0, 0
15999, 163918, 0, 0, 0
16999, 163986, 0, 0, 0
17999, 163939, 0, 0, 0
18999, 163958, 0, 0, 0
19999, 163577, 0, 0, 0
20999, 164412, 0, 0, 0
21999, 165567, 0, 0, 0
22999, 165896, 0, 0, 0
23999, 165214, 0, 0, 0
24999, 164010, 0, 0, 0
25999, 163980, 0, 0, 0
26999, 163864, 0, 0, 0
27999, 163756, 0, 0, 0
28999, 163568, 0, 0, 0
29999, 163555, 0, 0, 0
