999, 229884, 0, 0, 0
1999, 229790, 0, 0, 0
2999, 229698, 0, 0, 0
3999, 229606, 0, 0, 0
5000, 229850, 0, 0, 0
5999, 229604, 0, 0, 0
6999, 229947, 0, 0, 0
7999, 230053, 0, 0, 0
8999, 230148, 0, 0, 0
10000, 229591, 0, 0, 0
10999, 229496, 0, 0, 0
11999, 229385, 0, 0, 0
12999, 229441, 0, 0, 0
13999, 229269, 0, 0, 0
15000, 228800, 0, 0, 0
15999, 229204, 0, 0, 0
16999, 229026, 0, 0, 0
17999, 228895, 0, 0, 0
18999, 228907, 0, 0, 0
20000, 229045, 0, 0, 0
20999, 228980, 0, 0, 0
21999, 229007, 0, 0, 0
22999, 228843, 0, 0, 0
23999, 229042, 0, 0, 0
25000, 228964, 0, 0, 0
25999, 228835, 0, 0, 0
26999, 228929, 0, 0, 0
27999, 229022, 0, 0, 0
28999, 228924, 0, 0, 0
30000, 229018, 0, 0, 0
