999, 194476, 0, 0, 0
1999, 194600, 0, 0, 0
2999, 194331, 0, 0, 0
3999, 194538, 0, 0, 0
4999, 194595, 0, 0, 0
5999, 194649, 0, 0, 0
6999, 194575, 0, 0, 0
7999, 194758, 0, 0, 0
8999, 194585, 0, 0, 0
9999, 194773, 0, 0, 0
11000, 194211, 0, 0, 0
11999, 194518, 0, 0, 0
12999, 194483, 0, 0, 0
13999, 194369, 0, 0, 0
14999, 194513, 0, 0, 0
15999, 194424, 0, 0, 0
16999, 194465, 0, 0, 0
17999, 194881, 0, 0, 0
18999, 194696, 0, 0, 0
19999, 194722, 0, 0, 0
20999, 194461, 0, 0, 0
22000, 194763, 0, 0, 0
22999, 194375, 0, 0, 0
23999, 194651, 0, 0, 0
24999, 190614, 0, 0, 0
25999, 195323, 0, 0, 0
26999, 195164, 0, 0, 0
27999, 195384, 0, 0, 0
28999, 195291, 0, 0, 0
29999, 195335, 0, 0, 0
