999, 86447, 0, 0, 0
1999, 86323, 0, 0, 0
2999, 87735, 0, 0, 0
3999, 88264, 0, 0, 0
4999, 87965, 0, 0, 0
6000, 88119, 0, 0, 0
6999, 88104, 0, 0, 0
7999, 88069, 0, 0, 0
8999, 87960, 0, 0, 0
9999, 87887, 0, 0, 0
10999, 88116, 0, 0, 0
11999, 88235, 0, 0, 0
12999, 87964, 0, 0, 0
13999, 88010, 0, 0, 0
14999, 88152, 0, 0, 0
15999, 88129, 0, 0, 0
16999, 88095, 0, 0, 0
17999, 88092, 0, 0, 0
18999, 88223, 0, 0, 0
19999, 88087, 0, 0, 0
20999, 88140, 0, 0, 0
21999, 88159, 0, 0, 0
22999, 88118, 0, 0, 0
23999, 88236, 0, 0, 0
25000, 88134, 0, 0, 0
25999, 88170, 0, 0, 0
26999, 88325, 0, 0, 0
27999, 88198, 0, 0, 0
28999, 87914, 0, 0, 0
29999, 88161, 0, 0, 0
