999, 48665, 0, 0, 0
1999, 48672, 0, 0, 0
2999, 48691, 0, 0, 0
3999, 48571, 0, 0, 0
4999, 48656, 0, 0, 0
6000, 48668, 0, 0, 0
6999, 48674, 0, 0, 0
7999, 48605, 0, 0, 0
8999, 48667, 0, 0, 0
9999, 48643, 0, 0, 0
10999, 48721, 0, 0, 0
12000, 48655, 0, 0, 0
12999, 48579, 0, 0, 0
13999, 48712, 0, 0, 0
14999, 48676, 0, 0, 0
15999, 48700, 0, 0, 0
16999, 48740, 0, 0, 0
17999, 48715, 0, 0, 0
18999, 48688, 0, 0, 0
19999, 48676, 0, 0, 0
20999, 48667, 0, 0, 0
21999, 48616, 0, 0, 0
22999, 48703, 0, 0, 0
23999, 48749, 0, 0, 0
25000, 48756, 0, 0, 0
25999, 48765, 0, 0, 0
26999, 48675, 0, 0, 0
27999, 48651, 0, 0, 0
28999, 48657, 0, 0, 0
29999, 48728, 0, 0, 0
