999, 155669, 0, 0, 0
1999, 155681, 0, 0, 0
2999, 155782, 0, 0, 0
4000, 155781, 0, 0, 0
4999, 155642, 0, 0, 0
5999, 155711, 0, 0, 0
6999, 155793, 0, 0, 0
7999, 155657, 0, 0, 0
8999, 155646, 0, 0, 0
9999, 155680, 0, 0, 0
11000, 155321, 0, 0, 0
11999, 154692, 0, 0, 0
12999, 155989, 0, 0, 0
13999, 155738, 0, 0, 0
15000, 155882, 0, 0, 0
15999, 155141, 0, 0, 0
16999, 155869, 0, 0, 0
17999, 155980, 0, 0, 0
18999, 155913, 0, 0, 0
19999, 155908, 0, 0, 0
20999, 155836, 0, 0, 0
22000, 155846, 0, 0, 0
22999, 155931, 0, 0, 0
23999, 155851, 0, 0, 0
24999, 155756, 0, 0, 0
26000, 155797, 0, 0, 0
26999, 155730, 0, 0, 0
27999, 155703, 0, 0, 0
28999, 155762, 0, 0, 0
29999, 155737, 0, 0, 0
