999, 247347, 0, 0, 0
1999, 247143, 0, 0, 0
2999, 246538, 0, 0, 0
3999, 246834, 0, 0, 0
4999, 246912, 0, 0, 0
5999, 246710, 0, 0, 0
6999, 246754, 0, 0, 0
7999, 246631, 0, 0, 0
8999, 246638, 0, 0, 0
9999, 246637, 0, 0, 0
11000, 246708, 0, 0, 0
11999, 246754, 0, 0, 0
12999, 246987, 0, 0, 0
13999, 246620, 0, 0, 0
14999, 246575, 0, 0, 0
15999, 246620, 0, 0, 0
17000, 246625, 0, 0, 0
17999, 246471, 0, 0, 0
18999, 246351, 0, 0, 0
19999, 246466, 0, 0, 0
20999, 246554, 0, 0, 0
22000, 244956, 0, 0, 0
22999, 246551, 0, 0, 0
23999, 246595, 0, 0, 0
24999, 246445, 0, 0, 0
25999, 246532, 0, 0, 0
26999, 246524, 0, 0, 0
28000, 246339, 0, 0, 0
28999, 246642, 0, 0, 0
29999, 245322, 0, 0, 0
