999, 48009, 0, 0, 0
1999, 48505, 0, 0, 0
2999, 48554, 0, 0, 0
3999, 48555, 0, 0, 0
4999, 48467, 0, 0, 0
5999, 48552, 0, 0, 0
6999, 48571, 0, 0, 0
7999, 48588, 0, 0, 0
8999, 48577, 0, 0, 0
9999, 48629, 0, 0, 0
10999, 48603, 0, 0, 0
11999, 48605, 0, 0, 0
13000, 48577, 0, 0, 0
13999, 48572, 0, 0, 0
14999, 48557, 0, 0, 0
15999, 48612, 0, 0, 0
16999, 48548, 0, 0, 0
17999, 48573, 0, 0, 0
18999, 48618, 0, 0, 0
19999, 48651, 0, 0, 0
20999, 48647, 0, 0, 0
21999, 48640, 0, 0, 0
22999, 48587, 0, 0, 0
23999, 48598, 0, 0, 0
24999, 48597, 0, 0, 0
26000, 48583, 0, 0, 0
26999, 48584, 0, 0, 0
27999, 48667, 0, 0, 0
28999, 48512, 0, 0, 0
29999, 48498, 0, 0, 0
