999, 176890, 0, 0, 0
1999, 176974, 0, 0, 0
2999, 177080, 0, 0, 0
3999, 177162, 0, 0, 0
4999, 177079, 0, 0, 0
5999, 177034, 0, 0, 0
6999, 177114, 0, 0, 0
7999, 177010, 0, 0, 0
8999, 177244, 0, 0, 0
9999, 177165, 0, 0, 0
10999, 177193, 0, 0, 0
11999, 177271, 0, 0, 0
12999, 177089, 0, 0, 0
14000, 176950, 0, 0, 0
14999, 176997, 0, 0, 0
15999, 176916, 0, 0, 0
16999, 177121, 0, 0, 0
17999, 177102, 0, 0, 0
18999, 177128, 0, 0, 0
19999, 177131, 0, 0, 0
21000, 177203, 0, 0, 0
21999, 177170, 0, 0, 0
22999, 177128, 0, 0, 0
23999, 177185, 0, 0, 0
24999, 177135, 0, 0, 0
25999, 177124, 0, 0, 0
26999, 177163, 0, 0, 0
27999, 177150, 0, 0, 0
29000, 177126, 0, 0, 0
29999, 177063, 0, 0, 0
