999, 216075, 0, 0, 0
1999, 215862, 0, 0, 0
2999, 215881, 0, 0, 0
3999, 216086, 0, 0, 0
4999, 215941, 0, 0, 0
5999, 216075, 0, 0, 0
6999, 216414, 0, 0, 0
7999, 216073, 0, 0, 0
8999, 216252, 0, 0, 0
9999, 216113, 0, 0, 0
10999, 216748, 0, 0, 0
11999, 216066, 0, 0, 0
12999, 216324, 0, 0, 0
13999, 216305, 0, 0, 0
14999, 216149, 0, 0, 0
15999, 216360, 0, 0, 0
17000, 215985, 0, 0, 0
17999, 216199, 0, 0, 0
18999, 215870, 0, 0, 0
19999, 216099, 0, 0, 0
20999, 216050, 0, 0, 0
21999, 216220, 0, 0, 0
23000, 215946, 0, 0, 0
23999, 215988, 0, 0, 0
24999, 216114, 0, 0, 0
25999, 216179, 0, 0, 0
26999, 216187, 0, 0, 0
27999, 215869, 0, 0, 0
28999, 216151, 0, 0, 0
29999, 216198, 0, 0, 0
