999, 157403, 0, 0, 0
1999, 157069, 0, 0, 0
2999, 157022, 0, 0, 0
3999, 157182, 0, 0, 0
4999, 155960, 0, 0, 0
5999, 156635, 0, 0, 0
6999, 157258, 0, 0, 0
7999, 157238, 0, 0, 0
8999, 157132, 0, 0, 0
9999, 157024, 0, 0, 0
11000, 157237, 0, 0, 0
11999, 156824, 0, 0, 0
12999, 157073, 0, 0, 0
13999, 157049, 0, 0, 0
14999, 157082, 0, 0, 0
15999, 156951, 0, 0, 0
16999, 157267, 0, 0, 0
17999, 156062, 0, 0, 0
18999, 155394, 0, 0, 0
19999, 156822, 0, 0, 0
20999, 157202, 0, 0, 0
21999, 157188, 0, 0, 0
22999, 157371, 0, 0, 0
23999, 157106, 0, 0, 0
24999, 157150, 0, 0, 0
25999, 156946, 0, 0, 0
26999, 156948, 0, 0, 0
28000, 157110, 0, 0, 0
28999, 157270, 0, 0, 0
29999, 157269, 0, 0, 0
