999, 177588, 0, 0, 0
1999, 177082, 0, 0, 0
2999, 177415, 0, 0, 0
3999, 177689, 0, 0, 0
4999, 177062, 0, 0, 0
6000, 177804, 0, 0, 0
6999, 177212, 0, 0, 0
7999, 177041, 0, 0, 0
8999, 176661, 0, 0, 0
9999, 176936, 0, 0, 0
10999, 177009, 0, 0, 0
12000, 177464, 0, 0, 0
12999, 177714, 0, 0, 0
13999, 177015, 0, 0, 0
14999, 177012, 0, 0, 0
15999, 176848, 0, 0, 0
16999, 176940, 0, 0, 0
17999, 176680, 0, 0, 0
18999, 176754, 0, 0, 0
19999, 176723, 0, 0, 0
20999, 176691, 0, 0, 0
21999, 176335, 0, 0, 0
22999, 177130, 0, 0, 0
23999, 176753, 0, 0, 0
25000, 176910, 0, 0, 0
25999, 176893, 0, 0, 0
26999, 176929, 0, 0, 0
27999, 176695, 0, 0, 0
28999, 177087, 0, 0, 0
29999, 176752, 0, 0, 0
