999, 129408, 0, 0, 0
1999, 129483, 0, 0, 0
2999, 129897, 0, 0, 0
3999, 129931, 0, 0, 0
4999, 129776, 0, 0, 0
5999, 129583, 0, 0, 0
6999, 129831, 0, 0, 0
7999, 130061, 0, 0, 0
8999, 129739, 0, 0, 0
9999, 129756, 0, 0, 0
10999, 129394, 0, 0, 0
11999, 129563, 0, 0, 0
13000, 129794, 0, 0, 0
13999, 129855, 0, 0, 0
14999, 129851, 0, 0, 0
15999, 129878, 0, 0, 0
16999, 129919, 0, 0, 0
17999, 129926, 0, 0, 0
18999, 129923, 0, 0, 0
19999, 129693, 0, 0, 0
20999, 129774, 0, 0, 0
21999, 129585, 0, 0, 0
22999, 129749, 0, 0, 0
23999, 129882, 0, 0, 0
24999, 129847, 0, 0, 0
26000, 129940, 0, 0, 0
26999, 129865, 0, 0, 0
27999, 129695, 0, 0, 0
28999, 129786, 0, 0, 0
29999, 129833, 0, 0, 0
