999, 155488, 0, 0, 0
1999, 155182, 0, 0, 0
2999, 155294, 0, 0, 0
4000, 155514, 0, 0, 0
4999, 155319, 0, 0, 0
5999, 154787, 0, 0, 0
6999, 155357, 0, 0, 0
8000, 155334, 0, 0, 0
8999, 155522, 0, 0, 0
9999, 155200, 0, 0, 0
10999, 155404, 0, 0, 0
11999, 155364, 0, 0, 0
12999, 155317, 0, 0, 0
13999, 155374, 0, 0, 0
14999, 155538, 0, 0, 0
15999, 155482, 0, 0, 0
16999, 155397, 0, 0, 0
17999, 155348, 0, 0, 0
18999, 155228, 0, 0, 0
19999, 155317, 0, 0, 0
20999, 154621, 0, 0, 0
21999, 154763, 0, 0, 0
23000, 155541, 0, 0, 0
23999, 155578, 0, 0, 0
24999, 155614, 0, 0, 0
25999, 155480, 0, 0, 0
27000, 155107, 0, 0, 0
27999, 155160, 0, 0, 0
28999, 155157, 0, 0, 0
29999, 155387, 0, 0, 0
