999, 47600, 0, 0, 0
1999, 47709, 0, 0, 0
2999, 47638, 0, 0, 0
3999, 47609, 0, 0, 0
4999, 47644, 0, 0, 0
5999, 47665, 0, 0, 0
6999, 47592, 0, 0, 0
7999, 47623, 0, 0, 0
8999, 47623, 0, 0, 0
9999, 47579, 0, 0, 0
10999, 47657, 0, 0, 0
11999, 47617, 0, 0, 0
12999, 47548, 0, 0, 0
13999, 47583, 0, 0, 0
14999, 47617, 0, 0, 0
15999, 47562, 0, 0, 0
17000, 47587, 0, 0, 0
17999, 47556, 0, 0, 0
18999, 47652, 0, 0, 0
19999, 47642, 0, 0, 0
20999, 47658, 0, 0, 0
21999, 47724, 0, 0, 0
23000, 47730, 0, 0, 0
23999, 47663, 0, 0, 0
24999, 47705, 0, 0, 0
25999, 47603, 0, 0, 0
26999, 47631, 0, 0, 0
27999, 47583, 0, 0, 0
28999, 47612, 0, 0, 0
