999, 225941, 0, 0, 0
1999, 225394, 0, 0, 0
2999, 226100, 0, 0, 0
3999, 224464, 0, 0, 0
4999, 224772, 0, 0, 0
6000, 224748, 0, 0, 0
6999, 224586, 0, 0, 0
7999, 224971, 0, 0, 0
8999, 224846, 0, 0, 0
9999, 224779, 0, 0, 0
10999, 224901, 0, 0, 0
11999, 225088, 0, 0, 0
12999, 224859, 0, 0, 0
13999, 224954, 0, 0, 0
14999, 224617, 0, 0, 0
15999, 225613, 0, 0, 0
16999, 225044, 0, 0, 0
17999, 224451, 0, 0, 0
19000, 224736, 0, 0, 0
19999, 224673, 0, 0, 0
20999, 224745, 0, 0, 0
21999, 225325, 0, 0, 0
22999, 224848, 0, 0, 0
23999, 224629, 0, 0, 0
24999, 224261, 0, 0, 0
25999, 224285, 0, 0, 0
26999, 224670, 0, 0, 0
27999, 224982, 0, 0, 0
28999, 224267, 0, 0, 0
29999, 224418, 0, 0, 0
