999, 152118, 0, 0, 0
1999, 151987, 0, 0, 0
2999, 151663, 0, 0, 0
3999, 151772, 0, 0, 0
5000, 151892, 0, 0, 0
5999, 151943, 0, 0, 0
6999, 151906, 0, 0, 0
7999, 151777, 0, 0, 0
8999, 151334, 0, 0, 0
10000, 152068, 0, 0, 0
10999, 151791, 0, 0, 0
11999, 151874, 0, 0, 0
12999, 151722, 0, 0, 0
13999, 151733, 0, 0, 0
15000, 151849, 0, 0, 0
15999, 151877, 0, 0, 0
16999, 151843, 0, 0, 0
17999, 150975, 0, 0, 0
18999, 151537, 0, 0, 0
20000, 151672, 0, 0, 0
20999, 151586, 0, 0, 0
21999, 151218, 0, 0, 0
22999, 151404, 0, 0, 0
23999, 151840, 0, 0, 0
25000, 151760, 0, 0, 0
25999, 151773, 0, 0, 0
26999, 151802, 0, 0, 0
27999, 151931, 0, 0, 0
28999, 151870, 0, 0, 0
29999, 151913, 0, 0, 0
